Episode,Kick_Speed,friction_patch,default_friction,loc_patch,size_patch,Rewards,Stop_Distance
1185,32.48,0.65,0.8,51.33,14.97,-266.93,75.92
1186,35.6,0.63,0.8,56.74,10.58,-235.08,69.04
1187,53.34,0.51,0.8,42.47,11.95,-21.13,35.99
1188,49.35,0.52,0.8,56.34,24.14,-28.63,36.52
1189,32.36,0.63,0.8,47.63,21.74,-244.35,74.44
1190,25.51,0.54,0.8,64.37,12.78,-317.39,83.73
1191,43.9,0.75,0.8,71.37,12.79,-150.52,58.31
1192,40.81,0.47,0.8,54.53,17.05,-138.61,62.09
1193,44.17,0.64,0.8,43.94,7.26,-147.67,58.09
1194,34.67,0.69,0.8,54.85,17.43,-215.9,72.62
1195,31.08,0.62,0.8,48.53,15.88,-265.75,75.79
1196,36.69,0.74,0.8,50.54,12.12,-235.1,69.13
1197,23.39,0.72,0.8,51.38,7.48,-338.88,84.87
1198,24.18,0.59,0.8,56.27,12.89,-373.29,86.93
1199,38.24,0.59,0.8,58.69,20.06,-177.66,65.02
1200,28.78,0.66,0.8,43.6,19.43,-300.92,77.92
1201,42.92,0.68,0.8,36.19,26.94,-116.26,60.36
1202,28.08,0.43,0.8,53.52,0.67,-265.34,80.65
1203,36.32,0.73,0.8,38.09,13.46,-185.56,70.56
1204,39.72,0.65,0.8,41.83,17.59,-210.43,67.54
1205,40.7,0.38,0.8,69.23,9.34,-143.54,57.48
1206,46.78,0.48,0.8,44.87,14.59,-107.91,54.81
1207,37.84,0.65,0.8,57.04,12.9,-208.83,67.32
1208,36.69,0.64,0.8,67.76,16.85,-202.68,66.79
1209,44.5,0.5,0.8,32.5,15.56,-107.2,54.55
1210,40.96,0.48,0.8,60.74,16.38,-122.11,55.64
1211,45.7,0.35,0.8,73.47,17.04,-26.46,35.77
1212,43.39,0.65,0.8,40.44,17.73,-149.99,58.22
1213,49.19,0.53,0.8,47.95,19.13,-19.35,40.36
1214,36.54,0.68,0.8,54.92,17.46,-178.32,70.03
1215,38.15,0.66,0.8,34.48,19.2,-200.4,66.71
1216,33.75,0.72,0.8,28.79,14.15,-236.96,74
1217,28.3,0.44,0.8,62.03,18.47,-316.03,78.84
1218,19.51,0.65,0.8,50.24,17.39,-386.95,87.46
1219,21.22,0.5,0.8,42.1,17.98,-401.1,88.34
1220,37.1,0.51,0.8,45.99,15.11,-212.51,67.54
1221,44.6,0.58,0.8,59.53,3.03,-131.4,56.74
1222,40.42,0.67,0.8,69.28,10.51,-142.12,62.34
1223,52.7,0.65,0.8,47.5,21.1,-38.92,38.23
1224,30.1,0.81,0.8,32.8,14.68,-293.05,77.49
1225,43.89,0.67,0.8,35.24,16.18,-145.1,57.86
1226,29.84,0.47,0.8,31.96,19.72,-306.31,78.3
1227,40.99,0.62,0.8,41.8,15.52,-150.87,63.1
1228,28.58,0.57,0.8,43.77,15.42,-323.44,79.3
1229,36.9,0.57,0.8,59.15,18.55,-208.95,67.27
1230,35.99,0.65,0.8,54.46,24.43,-189.53,70.82
1231,35.93,0.6,0.8,57.19,13.09,-191.01,70.94
1232,54.82,0.65,0.8,57.73,3.42,-26.74,36.89
1233,39.25,0.49,0.8,61.63,17.5,-152.31,63.1
1234,29.86,0.56,0.8,38.78,13.07,-282.01,76.78
1235,41.58,0.67,0.8,66.47,7.62,-136.91,62.01
1236,45.56,0.7,0.8,33.56,16.94,-98.35,53.83
1237,37.6,0.57,0.8,28.76,21.1,-188.46,65.78
1238,44.39,0.67,0.8,50.66,14.94,-132.38,56.8
1239,22.3,0.6,0.8,54.99,9.23,-310.77,83.13
1240,35.33,0.58,0.8,51.39,15.07,-205.04,71.91
1241,17.82,0.83,0.8,54.4,8.71,-379.86,92
1242,32.07,0.62,0.8,52.69,11.88,-268.94,76.05
1243,41.07,0.52,0.8,46.35,17.92,-171.89,59.86
1244,26.17,0.49,0.8,40.61,14.83,-299.98,82.7
1245,32.55,0.54,0.8,75.98,9.35,-245.02,69.57
1246,39.29,0.57,0.8,38.63,9.74,-224.69,68.56
1247,42.14,0.58,0.8,61.82,9.41,-166.89,59.53
1248,42.68,0.67,0.8,38.91,14.9,-141.17,57.43
1249,39.33,0.53,0.8,42.83,15.77,-194.99,66.41
1250,21.34,0.57,0.8,44.93,16.37,-353.79,85.66
1251,50.34,0.54,0.8,41.52,16.83,-77.76,47.24
1252,27.74,0.69,0.8,43.04,10.97,-293.79,82.4
1253,44.51,0.7,0.8,29.76,19.84,-113.38,55.14
1254,37.14,0.84,0.8,71.55,14.81,-190.21,70.96
1255,11.78,0.61,0.8,31.15,17.9,-417.41,93.75
1256,26.71,0.48,0.8,45.23,13.82,-258.3,80.12
1257,30.82,0.51,0.8,38.62,18.58,-273.89,76.29
1258,44.22,0.64,0.8,70.97,13.57,-100.45,53.93
1259,11.87,0.67,0.8,44.02,13.85,-417.97,93.78
1260,41.46,0.59,0.8,43.94,25.17,-121.74,60.72
1261,34,0.74,0.8,38.16,6.51,-221.46,72.97
1262,31.3,0.72,0.8,26.62,14.54,-296.01,77.73
1263,25,0.54,0.8,44.43,16.49,-305.93,83.01
1264,21.97,0.63,0.8,82.34,18.14,-284.14,81.48
1265,37.79,0.58,0.8,60.13,14.57,-177.33,70.04
1266,27.59,0.58,0.8,63.48,12.06,-276.02,81.29
1267,23.23,0.66,0.8,38.76,16.11,-325.87,84.11
1268,35.41,0.77,0.8,39.4,9.19,-215.41,72.63
1269,34.44,0.55,0.8,48.26,5.11,-188.92,70.67
1270,18.83,0.5,0.8,38.43,10.71,-418.27,89.17
1271,42.01,0.73,0.8,54.35,10.15,-123.82,60.92
1272,43.89,0.67,0.8,26.96,18.91,-150.31,58.29
1273,33.98,0.6,0.8,55.69,11.13,-245.02,74.57
1274,43.48,0.61,0.8,34.73,8.98,-153.18,63.44
1275,41.96,0.57,0.8,64.97,13.64,-160.68,59.02
1276,32.9,0.73,0.8,44.31,16.76,-248.9,74.78
1277,42.78,0.63,0.8,46.15,22.09,-146.64,57.89
1278,26.81,0.65,0.8,18.93,12.2,-284.82,81.8
1279,53.96,0.56,0.8,64.09,8.55,-36.27,38.03
1280,32.76,0.61,0.8,57.12,17.83,-269.53,76.14
1281,19.39,0.52,0.8,29.14,6.45,-407.24,88.58
1282,22.08,0.62,0.8,38.74,27.67,-352.42,85.61
1283,44.37,0.76,0.8,38.2,20.63,-164.69,59.52
1284,26.62,0.52,0.8,49.65,10.14,-329.06,79.55
1285,36.82,0.72,0.8,41.72,17.27,-236.9,69.27
1286,35.06,0.53,0.8,51.52,15.71,-191,70.88
1287,38.2,0.49,0.8,45.22,21.6,-200.7,66.76
1288,35.69,0.7,0.8,44.37,17.1,-241.07,69.48
1289,49.98,0.61,0.8,47.3,13.53,-39.05,42.92
1290,33.05,0.54,0.8,46.06,10.61,-261.5,75.62
1291,36.55,0.68,0.8,38.74,8.27,-246.47,69.91
1292,46.09,0.79,0.8,45.62,12.22,-136.9,57.33
1293,26.27,0.46,0.8,44.89,19.29,-284.57,81.76
1294,40.69,0.64,0.8,66.75,17.55,-117.08,60.27
1295,26.97,0.67,0.8,59.42,16.69,-308.98,83.3
1296,40.62,0.38,0.8,56.04,20.34,-116.21,55.07
1297,66.68,0.62,0.8,33.62,19.73,58.91,5.05
1298,26.06,0.6,0.8,68.29,24.65,-305.77,78.07
1299,35.45,0.65,0.8,50.48,25.38,-191.19,70.92
1300,30.06,0.79,0.8,24.21,10.01,-293.26,77.49
1301,33.83,0.66,0.8,53.85,15.65,-208.4,72.05
1302,51.2,0.35,0.8,57.42,8.16,-35.77,37.66
1303,25.79,0.75,0.8,38.2,22.08,-264.12,80.43
1304,28.04,0.71,0.8,47.82,10.56,-333.93,79.92
1305,28.99,0.69,0.8,70.43,16.21,-325.34,79.44
1306,30.58,0.63,0.8,64.93,16.99,-297.36,77.78
1307,27,0.43,0.8,43.29,9.25,-318.19,83.85
1308,33.54,0.47,0.8,52.97,13.75,-235.18,73.87
1309,50.73,0.53,0.8,33.26,11.34,-78.39,47.34
1310,29.37,0.51,0.8,53.25,26.26,-288.94,77.19
1311,35.5,0.55,0.8,55.75,19.45,-244.98,69.75
1312,22.12,0.54,0.8,44.45,16.5,-336.81,84.71
1313,34.98,0.61,0.8,37.92,16.81,-224.11,73.2
1314,28.37,0.52,0.8,43.61,18.76,-318.86,79.01
1315,28.74,0.63,0.8,67.52,22.92,-287.74,77.08
1316,34.76,0.41,0.8,51.65,16.06,-205.54,71.91
1317,31.12,0.61,0.8,56.82,12.38,-303.78,78.23
1318,28.38,0.61,0.8,62.35,11.78,-272.13,81.09
1319,41.79,0.37,0.8,51.61,15.67,-110.59,54.66
1320,29.73,0.62,0.8,49.15,12.64,-318.4,79.06
1321,57.7,0.52,0.8,50.2,8.62,2.75,28.13
1322,40.85,0.72,0.8,55.32,9.62,-167.46,64.41
1323,53.07,0.83,0.8,59.88,20.48,-38.72,43.23
1324,23.21,0.52,0.8,41.12,20.89,-348.98,85.46
1325,39.69,0.75,0.8,35.82,16.52,-165.32,64.16
1326,29.7,0.77,0.8,20.49,12.77,-331.21,79.84
1327,44.66,0.72,0.8,58.76,17.13,-102.18,54.12
1328,30.12,0.58,0.8,48.65,20.51,-276.26,76.41
1329,50.68,0.8,0.8,40.11,13.88,-76.56,47.16
1330,30.18,0.57,0.8,53.83,21.06,-284.19,76.93
1331,49.99,0.61,0.8,66,15.96,-47.61,43.92
1332,36.02,0.77,0.8,59.99,16.8,-237.08,69.21
1333,22.54,0.54,0.8,40.01,16.02,-295.59,82.24
1334,44.69,0.61,0.8,69.09,20.57,-98.15,48.8
1335,29.42,0.51,0.8,67.44,15.37,-283.59,76.85
1336,22.33,0.5,0.8,31.79,13.45,-308.35,83
1337,45.81,0.63,0.8,52.03,15.23,-90.59,53.11
1338,54.74,0.62,0.8,50.82,13.49,11.56,31.19
1339,40.2,0.6,0.8,39.24,20.21,-171.36,64.66
1340,43.08,0.61,0.8,48.31,18.4,-120.9,60.78
1341,42.81,0.57,0.8,44.94,11.06,-133.22,61.78
1342,45.19,0.64,0.8,52.91,7.66,-168.45,59.88
1343,49.53,0.53,0.8,67.24,12.07,-44.22,43.48
1344,41.53,0.58,0.8,52.42,7.26,-158.68,63.75
1345,35.3,0.85,0.8,37.49,12.26,-184.59,70.43
1346,50.04,0.42,0.8,45.56,10.41,-78.77,47.32
1347,33.23,0.52,0.8,51.46,16.68,-200.11,71.41
1348,21.99,0.4,0.8,42.38,26.04,-331.72,84.4
1349,33.84,0.51,0.8,67.34,22.67,-233.88,68.86
1350,39.96,0.72,0.8,59.52,17.14,-186.27,65.77
1351,32.29,0.64,0.8,30.97,18.36,-256.76,75.26
1352,20.67,0.25,0.8,38.23,16.84,-339.11,84.77
1353,29.69,0.54,0.8,43.27,19.42,-320.21,79.15
1354,25.95,0.5,0.8,57.15,22.97,-278.58,81.35
1355,34.65,0.71,0.8,54.39,15.84,-231.4,73.69
1356,23.38,0.69,0.8,32.71,13.41,-312.9,83.35
1357,32.61,0.82,0.8,43.17,23.93,-243.34,74.38
1358,38.54,0.64,0.8,36.26,6.93,-192.56,66.16
1359,56.02,0.65,0.8,51.89,10.46,11.42,31.42
1360,40.18,0.69,0.8,41.41,19.16,-182.67,65.51
1361,31.52,0.68,0.8,50.82,20.33,-261.59,75.54
1362,37.1,0.61,0.8,29.95,24.17,-212.31,67.53
1363,38.72,0.52,0.8,49.22,8.6,-201.76,66.86
1364,46.83,0.61,0.8,40.91,21.25,-83.36,52.5
1365,40.29,0.52,0.8,54.56,16.57,-136.2,61.86
1366,29.65,0.65,0.8,35.51,6.97,-266.28,75.73
1367,31.97,0.64,0.8,70.84,14.11,-286.68,77.19
1368,24.1,0.4,0.8,67.4,7.41,-317.95,83.68
1369,40.34,0.68,0.8,68.22,19.67,-125.88,60.98
1370,32.43,0.48,0.8,46.09,24.34,-228.21,73.32
1371,38.24,0.52,0.8,62.64,23.96,-154.5,63.2
1372,29.06,0.53,0.8,58.02,15.01,-269.41,75.91
1373,29.25,0.62,0.8,73.88,23.04,-251.63,74.75
1374,38.13,0.47,0.8,50.06,17.52,-161.63,63.76
1375,41.71,0.59,0.8,58.61,9.92,-123.45,60.88
1376,35.5,0.82,0.8,53.22,11.15,-210.48,72.28
1377,32.23,0.6,0.8,60.04,12.98,-283.71,77.01
1378,34.05,0.81,0.8,34.72,9.32,-223.33,73.1
1379,30.54,0.54,0.8,61.97,10.26,-264.53,75.67
1380,32.09,0.54,0.8,39.98,16.92,-261.64,75.56
1381,28.88,0.6,0.8,55.42,20.41,-317.78,78.97
1382,19.94,0.58,0.8,62.7,18.77,-324.24,83.84
1383,27.89,0.57,0.8,66.07,20.34,-272.56,76.04
1384,43.23,0.68,0.8,61.56,17.48,-104.01,54.18
1385,31.05,0.39,0.8,36.13,10.84,-228.21,73.24
1386,31.58,0.48,0.8,29.48,10.84,-244.78,74.43
1387,43.47,0.46,0.8,51.99,22.8,-117,55.36
1388,31.45,0.58,0.8,51.04,11.51,-284.94,77.05
1389,39.34,0.61,0.8,46.81,16.95,-181.1,65.35
1390,22.95,0.53,0.8,36.53,11.99,-343.87,85.16
1391,39.42,0.5,0.8,41.74,21.45,-177.63,65.09
1392,19.38,0.59,0.8,52.12,15.77,-421.78,89.39
1393,44.08,0.64,0.8,42.97,10.16,-131.87,56.74
1394,43.73,0.66,0.8,57.93,22.78,-118.56,55.53
1395,32.06,0.57,0.8,51.39,16.28,-262.01,75.6
1396,49.08,0.62,0.8,34.52,14.74,-78.63,52.25
1397,34,0.63,0.8,50.27,15.77,-243.99,74.52
1398,18.17,0.44,0.8,55.57,13.77,-409.1,88.62
1399,40.16,0.53,0.8,63.59,15.59,-124.82,60.89
1400,27.11,0.42,0.8,50.97,10,-290.6,82.18
1401,44.89,0.46,0.8,58.93,10.27,-74.41,51.45
1402,43.81,0.63,0.8,57.22,10.14,-167.31,59.68
1403,41.7,0.59,0.8,54.67,17.84,-151.85,63.22
1404,35.1,0.51,0.8,21.47,23.48,-231.04,73.7
1405,33.09,0.67,0.8,69.49,15.79,-241.98,74.32
1406,27.81,0.71,0.8,60.6,10.78,-260.6,80.33
1407,20.71,0.69,0.8,74.49,13.11,-341.93,84.93
1408,30.47,0.67,0.8,24.23,21.19,-203.43,71.45
1409,30.38,0.65,0.8,33.61,13.05,-290.28,77.34
1410,42.34,0.52,0.8,32.92,11.91,-138.89,62.23
1411,27.76,0.64,0.8,55.19,16.02,-330.64,79.7
1412,34.77,0.66,0.8,70.47,12.83,-196.41,71.25
1413,35.53,0.63,0.8,43.39,23.96,-243.31,74.56
1414,33.61,0.65,0.8,35.77,12.75,-219.55,72.81
1415,30.11,0.56,0.8,39.75,20.37,-275.23,76.34
1416,37.74,0.64,0.8,63.35,7.87,-198.27,66.54
1417,35.12,0.54,0.8,49.58,19.27,-181.12,70.16
1418,44.91,0.77,0.8,57.65,16.31,-144.05,57.84
1419,33.17,0.47,0.8,65.13,13.59,-232.45,73.69
1420,37.13,0.6,0.8,65.14,19.58,-182.33,65.3
1421,46.78,0.77,0.8,29.05,16.41,-108.29,54.84
1422,46.85,0.62,0.8,62.34,20.06,-100.95,49.28
1423,48.24,0.62,0.8,70.93,19.77,-37.68,42.59
1424,44.09,0.5,0.8,52.19,9.63,-125.88,56.21
1425,27.7,0.48,0.8,60.4,6.64,-320.42,79.05
1426,36.17,0.79,0.8,36.44,14.8,-201.66,71.72
1427,38.06,0.79,0.8,56.38,18.27,-193.99,66.22
1428,26.34,0.55,0.8,41.2,19.14,-336.56,79.99
1429,41.21,0.57,0.8,71.2,22.11,-120.15,55.48
1430,20.77,0.64,0.8,62.56,17.22,-388.57,87.6
1431,29.37,0.72,0.8,47.02,5.94,-284.91,76.94
1432,24.21,0.54,0.8,27.23,20.79,-349.39,85.55
1433,35.86,0.55,0.8,47.28,23.75,-221.62,73.09
1434,46.82,0.43,0.8,42.34,19.36,-80.09,52.19
1435,48.67,0.67,0.8,53.78,12.2,-78.53,52.21
1436,41.31,0.52,0.8,34.65,15.06,-129.12,61.34
1437,34.29,0.6,0.8,69.72,13.44,-202.86,71.69
1438,44.33,0.69,0.8,49.44,14.63,-156.33,58.82
1439,41.94,0.64,0.8,38.02,10.31,-146.67,62.83
1440,28.85,0.72,0.8,54.1,17.45,-323.62,79.33
1441,32.29,0.61,0.8,35.54,12.47,-267.45,75.97
1442,28.63,0.67,0.8,30.42,17.43,-258.68,80.25
1443,34.3,0.49,0.8,55.32,17.84,-201.87,71.61
1444,36.28,0.67,0.8,40.21,17.67,-180.86,70.18
1445,20.96,0.66,0.8,44.57,12.84,-389.07,87.66
1446,39.66,0.55,0.8,65.22,17.04,-136.08,61.78
1447,36.63,0.62,0.8,23.67,6.62,-233.69,69.02
1448,28.99,0.33,0.8,30.2,11.02,-306.66,78.29
1449,35.84,0.69,0.8,57.15,13.74,-199.79,71.55
1450,44.16,0.58,0.8,70.93,11.85,-112.11,55
1451,19.74,0.56,0.8,61.08,7.02,-401.24,88.27
1452,17.5,0.63,0.8,68,19.26,-355.17,90.6
1453,39.38,0.68,0.8,49.73,13.41,-210.39,67.53
1454,30.79,0.63,0.8,47.77,15.84,-291.15,77.4
1455,37.5,0.46,0.8,51.56,15.49,-187.27,70.77
1456,23.62,0.42,0.8,35.04,10.07,-329,84.3
1457,42.71,0.56,0.8,66.25,16.65,-108.45,54.54
1458,30.11,0.52,0.8,29.87,18.09,-293.2,77.48
1459,42.34,0.64,0.8,58.64,17.47,-135.92,56.94
1460,27.39,0.53,0.8,51.03,5.58,-263.35,80.49
1461,51.06,0.6,0.8,32.31,11.57,-103.79,49.91
1462,43.56,0.78,0.8,69.31,17.63,-149.04,63.14
1463,37.24,0.54,0.8,66.33,23.53,-140.27,61.95
1464,46.52,0.46,0.8,39.39,20.53,-153.52,58.75
1465,26.18,0.59,0.8,28.85,20.07,-263.14,80.4
1466,50.45,0.64,0.8,66.13,9.03,-72.41,46.71
1467,26.53,0.53,0.8,52.1,18.75,-275.07,81.18
1468,28.33,0.62,0.8,42.3,5.12,-334.09,79.95
1469,30.82,0.63,0.8,59.64,11.07,-260.81,75.45
1470,37.77,0.51,0.8,32.97,18.62,-225.92,68.54
1471,32.08,0.6,0.8,68.93,14.48,-200.58,71.38
1472,36.93,0.67,0.8,40.72,20.16,-194.62,71.26
1473,38.61,0.63,0.8,71.48,16.22,-163.36,63.93
1474,37.05,0.62,0.8,59.02,22.33,-208.32,67.24
1475,38.69,0.61,0.8,56.91,8.55,-193.09,66.22
1476,40.21,0.6,0.8,32.83,8.03,-200.03,66.84
1477,41.55,0.69,0.8,52.78,14.54,-142.48,62.43
1478,35.4,0.57,0.8,61.82,8.63,-232.17,68.84
1479,60.82,0.55,0.8,54.13,18.21,30.69,18.35
1480,32.29,0.52,0.8,49.16,8.32,-231.5,73.55
1481,41.41,0.54,0.8,62.07,10.63,-136.99,56.98
1482,33.22,0.42,0.8,47.64,21.75,-227.37,73.33
1483,29.52,0.66,0.8,42.32,10.8,-257.47,80.21
1484,42.89,0.48,0.8,43.36,10.13,-127.91,61.36
1485,35.91,0.64,0.8,56.04,23.52,-228.58,68.62
1486,46.58,0.4,0.8,56.83,14.07,-99.65,49.11
1487,32.41,0.58,0.8,57.76,11.36,-252.56,75
1488,37.11,0.74,0.8,39.71,11.7,-243.95,69.77
1489,30.77,0.62,0.8,63.45,7.1,-284,76.96
1490,34.85,0.53,0.8,44.41,11.9,-192.26,70.96
1491,44.7,0.7,0.8,51.96,17.46,-165.29,59.57
1492,35.18,0.59,0.8,71.92,11.81,-244.95,69.72
1493,40.88,0.62,0.8,62.85,14.53,-150.92,63.08
1494,42.7,0.65,0.8,51.07,8.37,-134.71,61.89
1495,32.18,0.61,0.8,43.95,16.74,-237.16,73.94
1496,39.24,0.67,0.8,47.06,13.95,-183.63,65.52
1497,25.84,0.53,0.8,40.61,9.82,-308.13,83.18
1498,35.23,0.54,0.8,56.89,14.06,-245.69,69.78
1499,44.67,0.6,0.8,33.89,8.34,-134.52,56.99
1500,46.4,0.71,0.8,43.49,12.87,-131.41,56.88
1501,38.04,0.45,0.8,33.56,14.6,-209.66,67.39
1502,49.43,0.65,0.8,39.82,27.86,-93.22,48.73
1503,29.71,0.75,0.8,54.34,9.45,-255.15,80.09
1504,54.08,0.65,0.8,38.82,14.27,-37.74,38.26
1505,32.6,0.79,0.8,27.47,14.21,-261.18,75.55
1506,28.11,0.55,0.8,47.97,11.68,-277.18,81.4
1507,28.83,0.86,0.8,52,16.12,-281.55,76.69
1508,53.76,0.54,0.8,53.34,11.53,-14.72,35.12
1509,41.77,0.71,0.8,42.52,8.65,-156.82,63.62
1510,34.71,0.62,0.8,75.07,11.78,-244.79,69.68
1511,32.14,0.68,0.8,47.87,13,-270.68,76.17
1512,42.84,0.53,0.8,49.15,20.56,-116.07,60.34
1513,43.83,0.6,0.8,39.62,13.95,-170.4,59.93
1514,44.09,0.63,0.8,48.35,20.05,-144.36,57.81
1515,22.87,0.53,0.8,47.68,22.29,-341.93,85.05
1516,40.99,0.43,0.8,58.22,11.98,-147.47,57.85
1517,28.65,0.7,0.8,45.28,10.27,-297.26,77.68
1518,23.53,0.6,0.8,34.81,13.22,-364.53,86.39
1519,31.45,0.48,0.8,23.11,12.27,-265.28,75.76
1520,45.39,0.66,0.8,46.58,20.25,-123.15,56.08
1521,47.93,0.69,0.8,66.3,11.68,-73.11,51.57
1522,29.1,0.6,0.8,67.33,15.73,-321.21,79.19
1523,29.84,0.52,0.8,52.1,14.16,-273.18,76.19
1524,31.47,0.73,0.8,65.91,23.61,-255.36,75.13
1525,45.2,0.56,0.8,65.39,19.91,-67.94,45.74
1526,24.52,0.57,0.8,53.94,17.44,-282.42,81.52
1527,42.07,0.51,0.8,50.16,13.45,-133.07,61.72
1528,32.57,0.5,0.8,62.56,11.3,-245.37,74.52
1529,30.17,0.57,0.8,40.12,16.82,-291.65,77.41
1530,45.5,0.56,0.8,49.28,16.7,-91.34,53.17
1531,43.79,0.63,0.8,28.76,12.59,-123.72,61.05
1532,36.4,0.77,0.8,61.71,8.23,-196.45,71.36
1533,34.12,0.58,0.8,46.04,12.56,-239.12,74.19
1534,38.04,0.61,0.8,76.12,15.41,-144.42,62.35
1535,29.45,0.44,0.8,54.86,13.93,-296.41,77.68
1536,37.67,0.52,0.8,41.84,17.68,-243.82,69.8
1537,34.54,0.79,0.8,43.94,12.36,-226.72,73.36
1538,42.38,0.93,0.8,70.44,10.42,-136.49,62
1539,43.68,0.61,0.8,26.83,7.54,-151.49,58.37
1540,53.45,0.71,0.8,50.91,8.09,-69.65,46.68
1541,37.43,0.54,0.8,55.1,13.52,-179.9,70.21
1542,24.31,0.66,0.8,70.71,12.68,-318.22,83.71
1543,43.39,0.82,0.8,52.64,21.09,-131.1,61.65
1544,49.32,0.47,0.8,55.73,14.99,-53.19,44.5
1545,42.28,0.61,0.8,54.1,15.46,-155.79,58.63
1546,50.21,0.54,0.8,48.79,3.94,-84.72,47.93
1547,52.1,0.5,0.8,38.06,19.24,-51.57,39.72
1548,34.02,0.66,0.8,30.11,4.67,-218.71,72.78
1549,26.23,0.51,0.8,69.83,4.52,-271.93,80.96
1550,36.18,0.38,0.8,49.55,18.44,-240.48,69.48
1551,27.86,0.77,0.8,76.61,12.76,-332.7,79.82
1552,28.52,0.8,0.8,62.43,10.62,-299.85,77.82
1553,26.42,0.64,0.8,28.11,10.9,-285.63,81.83
1554,43.98,0.57,0.8,61.64,14.78,-118.97,55.61
1555,30.41,0.44,0.8,43.72,16.88,-279.12,76.62
1556,34.62,0.58,0.8,49.92,19.1,-229.57,73.56
1557,54.98,0.52,0.8,66.17,14.41,-2.23,28.55
1558,30.71,0.66,0.8,49.06,19.73,-302.31,78.1
1559,34.55,0.28,0.8,43.26,18.12,-199.66,71.46
1560,57.2,0.74,0.8,49.88,15.12,-13.51,35.36
1561,13.83,0.66,0.8,44.78,18.45,-404.84,93.16
1562,28.99,0.56,0.8,47.43,13.41,-329.88,79.72
1563,34.02,0.68,0.8,57.57,11.33,-251.91,75.04
1564,40.18,0.63,0.8,57.16,14.98,-137.72,61.96
1565,31.68,0.59,0.8,55.76,14.27,-282.13,76.89
1566,34.09,0.65,0.8,54.91,23.38,-233.39,68.84
1567,29,0.45,0.8,47.34,7.19,-314.23,78.75
1568,49.02,0.55,0.8,44.45,10.33,-92.45,48.62
1569,26.05,0.49,0.8,58.56,18.66,-286.98,81.89
1570,48.66,0.47,0.8,54.51,9.75,-83.9,47.73
1571,34.41,0.42,0.8,51.03,13.77,-199.35,71.44
1572,42.91,0.68,0.8,57.57,15.4,-114.05,60.17
1573,29.45,0.59,0.8,77.72,23.96,-228.05,73.13
1574,25.26,0.59,0.8,41.18,19.55,-313.63,83.49
1575,34.7,0.73,0.8,55.72,9.11,-199.33,71.46
1576,34.47,0.52,0.8,63.73,6.8,-191.06,70.85
1577,27.27,0.66,0.8,59,14.22,-274.97,81.21
1578,37.29,0.57,0.8,61.54,22.44,-208.6,67.26
1579,46.37,0.6,0.8,39.38,5.81,-113.03,55.26
1580,45.72,0.6,0.8,48.68,11,-136.1,57.22
1581,37.19,0.84,0.8,42.71,10.16,-189.62,70.91
1582,41.11,0.67,0.8,56.19,13.86,-161.76,63.98
1583,36.28,0.45,0.8,75.17,16.46,-121.1,60.28
1584,44.87,0.62,0.8,68.24,8.81,-88.6,52.85
1585,31.19,0.48,0.8,59.72,9.52,-260.22,75.44
1586,57.07,0.66,0.8,59.31,9.2,-5.68,34.28
1587,42.17,0.64,0.8,51.13,17.62,-123.6,60.94
1588,47.2,0.69,0.8,55.81,17.43,-78.76,52.09
1589,33.31,0.28,0.8,37.73,8.08,-222.29,72.98
1590,15.53,0.72,0.8,52.05,10.62,-357.82,90.64
1591,44.45,0.67,0.8,36.66,18.56,-130.01,56.59
1592,35.11,0.74,0.8,42.57,11.97,-240.63,74.35
1593,49.99,0.63,0.8,52.92,14.42,-65.11,45.87
1594,30.13,0.6,0.8,63.78,10.92,-305.67,78.29
1595,36.08,0.72,0.8,50.45,7.1,-234.28,69.03
1596,53.12,0.5,0.8,42.16,14,-42.15,38.7
1597,22.99,0.8,0.8,48.97,16.83,-281.84,81.4
1598,40.28,0.49,0.8,40.76,15.89,-164.4,64.12
1599,32.73,0.52,0.8,69.26,19.24,-203.89,71.64
1600,43.55,0.58,0.8,31.02,16.8,-118.85,60.62
1601,43.78,0.57,0.8,54.7,16.38,-127.15,56.3
1602,52.16,0.49,0.8,64.03,17.29,-10.68,34.37
1603,31.45,0.62,0.8,65.91,16.85,-256.05,75.18
1604,39.2,0.65,0.8,52.2,6.31,-222.57,68.4
1605,18.37,0.76,0.8,51.72,19.84,-424.85,89.52
1606,35.9,0.59,0.8,56.88,25.57,-229.11,68.66
1607,41.95,0.59,0.8,50,12.1,-115.1,60.19
1608,31.86,0.53,0.8,31.51,14.61,-274.26,76.39
1609,30.98,0.65,0.8,45.94,6.76,-285.99,77.09
1610,30.75,0.53,0.8,49.7,12.27,-267.68,75.89
1611,26.1,0.59,0.8,59.24,17.9,-283.08,81.65
1612,52.88,0.43,0.8,49.02,16.31,-1.69,33.08
1613,40.37,0.61,0.8,62.95,14.07,-149.69,62.96
1614,43.42,0.54,0.8,38.92,16.59,-171.47,59.97
1615,48.77,0.46,0.8,59.15,22.31,-18.45,35.03
1616,40.39,0.59,0.8,40.32,9.45,-195.59,66.51
1617,37.01,0.57,0.8,65.81,19.35,-152.34,62.93
1618,41.91,0.46,0.8,30.57,24.39,-141.67,62.42
1619,33.56,0.68,0.8,64.95,21.37,-194.27,71.02
1620,16.49,0.68,0.8,48.6,17.98,-392.39,92.61
1621,33.71,0.6,0.8,46.5,13.99,-221.92,72.98
