Episode,Kick_Speed,friction,Rewards,Stop_Distance
362,41.17,0.9,-141.05,54.06
363,41.86,0.9,-169.17,56.59
364,23.4,0.9,-371.55,85.6
365,34.17,0.9,-233.18,66.66
366,42.68,0.9,-154.07,55.26
367,23.83,0.9,-381.62,86.19
368,50.06,0.9,-54.7,34.05
369,43.18,0.9,-135.39,48.58
370,26.57,0.9,-310.83,81.95
371,44.03,0.9,-110.69,46.03
372,41.35,0.9,-135.59,53.55
373,37.18,0.9,-150.52,60.05
374,57.79,0.9,0,9.94
375,25.65,0.9,-287.51,80.48
376,31.59,0.9,-275.26,74.6
377,69.69,0.9,-1063.73,-10.21
378,55.81,0.9,-14.02,15.88
379,29.98,0.9,-276.7,74.7
380,45.75,0.9,-106.76,45.61
381,36.95,0.9,-224.19,65.98
382,44.25,0.9,-102.89,50.3
383,23.29,0.9,-383.25,86.28
384,64.92,0.9,-1046.57,-10.23
385,32.76,0.9,-237.42,71.99
386,42.11,0.9,-167.65,56.46
387,41.11,0.9,-186.61,58.08
388,45.05,0.9,-137.68,48.81
389,44.64,0.9,-118.89,46.9
390,39.35,0.9,-188.07,58.21
391,44.53,0.9,-143.74,49.4
392,52.32,0.9,-38.99,26.48
393,25.46,0.9,-297.62,81.12
394,25.48,0.9,-326.25,82.9
395,19.0,0.9,-427.61,88.78
396,23.73,0.9,-377.5,85.95
397,27.64,0.9,-334.4,83.4
398,34.99,0.9,-233.93,66.71
399,66.05,0.9,-1048.19,-10.1
400,52.95,0.9,-49.68,28.35
401,68.02,0.9,-1057.32,-10.27
402,40.77,0.9,-149.47,54.84
403,47.13,0.9,-75.65,36.97
404,59.69,0.9,-10.89,14.88
405,49.51,0.9,-37.94,31.39
406,42.08,0.9,-134.86,53.48
407,44.68,0.9,-86.57,43.32
408,44.06,0.9,-125.36,52.57
409,48.42,0.9,-86.77,38.4
410,56.27,0.9,-6.44,13.24
411,34.51,0.9,-258.72,68.51
412,41.4,0.9,-201.45,59.31
413,34.71,0.9,-201.22,64.22
414,32.79,0.9,-276.42,69.75
415,25.33,0.9,-369.85,85.5
416,41.57,0.9,-129.74,52.99
417,26.02,0.9,-331.59,83.23
418,32.32,0.9,-212.43,70.18
419,39.65,0.9,-144.31,54.36
420,22.64,0.9,-360.46,90.03
421,28.99,0.9,-315.76,77.25
422,43.0,0.9,-100.13,50.01
423,46.39,0.9,-107.64,45.7
424,54.41,0.9,-28.62,24.47
425,20.89,0.9,-426.07,88.69
426,51.11,0.9,-46.13,32.73
427,42.53,0.9,-138.67,48.9
428,38.77,0.9,-176.65,57.24
429,31.6,0.9,-248.69,72.78
430,46.13,0.9,-113.32,46.31
431,59.14,0.9,-46.55,4.02
432,51.99,0.9,-24.26,23.54
433,35.77,0.9,-248.37,67.77
434,32.86,0.9,-241.91,72.3
435,47.51,0.9,-83.8,42.99
436,47.36,0.9,-88.73,43.58
437,38.72,0.9,-182.0,57.7
438,45.95,0.9,-122.16,47.24
439,23.9,0.9,-384.52,86.35
440,37.79,0.9,-196.57,58.91
441,47.1,0.9,-85.94,43.25
442,27.71,0.9,-280.75,74.97
443,37.38,0.9,-182.41,62.72
444,30.37,0.9,-305.85,76.61
445,24.94,0.9,-338.36,83.64
446,29.57,0.9,-261.99,73.7
447,45.43,0.9,-116.19,46.62
448,37.02,0.9,-161.44,60.98
449,46.02,0.9,-83.72,42.98
450,31.24,0.9,-328.38,78.05
451,16.85,0.9,-422.79,93.48
452,46.6,0.9,-60.05,40.01
453,35.15,0.9,-212.94,70.22
454,37.27,0.9,-175.73,62.18
455,57.93,0.9,0,6.36
456,20.31,0.9,-448.08,89.9
457,31.0,0.9,-269.18,74.19
458,41.17,0.9,-183.27,57.8
459,47.1,0.9,-107.83,45.72
460,21.27,0.9,-373.68,85.73
461,31.14,0.9,-253.59,73.12
462,65.1,0.9,-1048.51,-10.04
463,50.05,0.9,-34.37,30.78
464,41.24,0.9,-158.67,55.67
465,37.02,0.9,-215.37,65.32
466,48.62,0.9,-76.04,37.02
467,44.69,0.9,-129.57,48.0
468,40.64,0.9,-158.5,55.65
469,31.96,0.9,-251.51,67.99
470,38.79,0.9,-208.59,59.89
471,45.46,0.9,-89.79,43.7
472,46.12,0.9,-78.1,42.31
473,30.86,0.9,-240.47,72.2
474,39.1,0.9,-179.64,62.5
475,33.59,0.9,-215.49,70.4
476,49.53,0.9,-56.7,34.34
477,48.83,0.9,-42.54,32.15
478,48.96,0.9,-47.86,33.0
479,63.7,0.9,-1047.11,-10.05
480,25.87,0.9,-303.13,81.47
481,40.28,0.9,-153.05,55.16
482,51.04,0.9,-42.36,32.12
483,28.95,0.9,-328.15,78.03
484,24.39,0.9,-343.1,83.92
485,37.82,0.9,-208.7,64.8
486,26.03,0.9,-357.14,79.83
487,38.62,0.9,-207.42,59.79
488,44.85,0.9,-104.34,45.34
489,26.31,0.9,-328.6,78.06
490,34.63,0.9,-217.94,65.51
491,27.81,0.9,-307.86,76.74
492,25.07,0.9,-314.23,82.16
493,44.19,0.9,-141.88,49.22
494,45.23,0.9,-73.08,41.69
495,49.55,0.9,-81.94,37.79
496,15.63,0.9,-406.56,92.6
497,35.5,0.9,-238.48,67.05
498,52.48,0.9,-30.1,24.77
499,47.05,0.9,-74.83,36.87
500,49.39,0.9,-49.37,33.24
501,30.08,0.9,-278.79,74.84
502,38.59,0.9,-158.79,60.76
503,44.02,0.9,-126.24,47.66
504,22.68,0.9,-391.71,86.76
505,47.3,0.9,-59.33,34.72
506,26.02,0.9,-305.74,81.63
507,56.79,0.9,-13.32,15.67
508,36.29,0.9,-176.53,62.24
509,44.41,0.9,-148.17,49.82
510,30.3,0.9,-280.69,74.96
511,32.13,0.9,-286.51,75.35
512,12.37,0.9,-457.7,95.34
513,36.22,0.9,-191.32,63.44
514,40.93,0.9,-162.8,56.04
515,28.01,0.9,-312.24,77.03
516,33.98,0.9,-224.44,71.06
517,24.44,0.9,-313.84,82.14
518,31.29,0.9,-265.83,73.96
519,42.17,0.9,-131.32,53.14
520,32.52,0.9,-234.14,71.75
521,34.13,0.9,-217.02,70.52
522,38.6,0.9,-193.36,58.65
523,26.11,0.9,-299.45,81.24
524,44.14,0.9,-85.93,43.25
525,25.44,0.9,-321.1,82.59
526,65.88,0.9,-1042.85,-10.03
527,22.85,0.9,-393.28,86.85
528,31.36,0.9,-305.07,76.56
529,45.75,0.9,-111.28,46.09
530,35.18,0.9,-244.68,67.5
531,34.25,0.9,-245.43,67.55
532,49.48,0.9,-56.86,29.51
533,39.3,0.9,-154.37,55.28
534,48.19,0.9,-80.74,37.64
535,28.66,0.9,-307.66,76.73
536,60.15,0.9,-465.42,0.43
537,36.44,0.9,-196.15,63.82
538,47.12,0.9,-72.58,41.62
539,43.04,0.9,-138.75,48.91
540,22.83,0.9,-382.22,86.22
541,51.89,0.9,-47.96,28.06
542,36.87,0.9,-213.18,65.15
543,47.84,0.9,-76.48,37.08
544,39.28,0.9,-191.84,58.52
545,42.8,0.9,-168.04,56.5
546,40.9,0.9,-139.73,53.94
547,50.15,0.9,-55.16,34.11
548,45.86,0.9,-93.44,39.22
549,38.61,0.9,-158.13,60.7
550,18.78,0.9,-426.25,88.7
551,30.35,0.9,-325.79,77.89
552,41.34,0.9,-162.06,55.97
553,38.79,0.9,-173.7,62.01
554,47.22,0.9,-93.06,44.08
555,22.4,0.9,-402.18,87.36
556,48.71,0.9,-47.85,28.04
557,29.1,0.9,-331.06,78.22
558,39.13,0.9,-197.03,63.89
559,55.13,0.9,-14.91,16.15
560,32.11,0.9,-222.14,70.89
561,32.39,0.9,-237.04,71.96
562,36.39,0.9,-215.04,65.29
563,22.41,0.9,-380.86,86.14
564,28.41,0.9,-347.21,79.22
565,51.32,0.9,-47.29,27.95
566,53.65,0.9,-27.91,24.32
567,21.69,0.9,-373.14,85.7
568,58.53,0.9,-2.08,11.23
569,21.24,0.9,-429.84,88.9
570,16.58,0.9,-393.76,91.9
571,37.05,0.9,-173.6,62.0
572,39.32,0.9,-161.49,60.99
573,37.03,0.9,-231.78,66.55
574,49.72,0.9,-49.41,28.3
575,21.22,0.9,-413.68,88.0
576,38.44,0.9,-195.62,63.78
577,36.87,0.9,-206.46,64.63
578,60.36,0.9,0,5.94
579,48.99,0.9,-47.24,32.9
580,25.55,0.9,-321.79,82.63
581,37.9,0.9,-176.12,62.21
582,27.99,0.9,-294.67,80.94
583,19.93,0.9,-366.59,90.38
584,26.32,0.9,-283.65,80.23
585,40.06,0.9,-160.64,55.84
586,43.54,0.9,-132.02,48.24
587,34.54,0.9,-223.4,65.92
588,45.41,0.9,-114.26,46.41
589,43.11,0.9,-115.26,46.52
590,18.83,0.9,-378.08,91.02
591,30.76,0.9,-281.53,75.02
592,21.22,0.9,-412.27,87.93
593,44.37,0.9,-74.68,41.89
594,58.86,0.9,-76.04,3.25
595,26.97,0.9,-298.51,81.18
596,28.84,0.9,-306.84,76.68
597,27.46,0.9,-334.58,78.44
598,36.35,0.9,-172.28,61.89
599,34.15,0.9,-252.97,68.1
600,56.14,0.9,0,7.66
601,51.82,0.9,-16.22,21.66
602,56.13,0.9,-0.39,10.25
603,41.43,0.9,-137.23,53.7
604,37.78,0.9,-181.12,62.62
605,12.45,0.9,-454.09,95.15
606,56.65,0.9,-0.21,10.14
607,41.35,0.9,-147.33,54.64
608,37.05,0.9,-188.36,63.2
609,40.79,0.9,-132.12,53.22
610,50.47,0.9,-34.76,30.85
611,45.04,0.9,-123.17,47.34
612,39.64,0.9,-125.63,52.59
613,42.44,0.9,-100.45,44.91
614,57.85,0.9,-197.75,1.76
615,58.46,0.9,-51.52,3.86
616,26.07,0.9,-293.85,80.89
617,33.4,0.9,-218.68,70.64
618,54.77,0.9,-17.7,16.96
619,37.14,0.9,-171.26,61.81
620,40.09,0.9,-124.2,52.45
621,45.78,0.9,-68.53,41.11
622,43.63,0.9,-92.47,44.01
623,22.64,0.9,-393.33,86.86
624,17.29,0.9,-389.91,91.68
625,54.08,0.9,-2.23,11.31
626,49.55,0.9,-39.94,31.73
627,16.26,0.9,-429.67,93.85
628,24.28,0.9,-347.56,84.19
629,28.42,0.9,-342.58,78.93
630,35.05,0.9,-233.47,66.68
631,42.79,0.9,-127.84,47.82
632,30.07,0.9,-298.79,76.16
633,41.71,0.9,-133.85,53.38
634,30.32,0.9,-283.02,75.12
635,37.39,0.9,-201.4,64.24
636,44.5,0.9,-122.93,52.33
637,43.34,0.9,-124.86,47.52
638,27.71,0.9,-285.48,80.35
639,37.02,0.9,-164.06,61.2
640,37.06,0.9,-204.5,59.56
641,39.22,0.9,-157.48,55.56
642,53.11,0.9,-43.55,27.3
643,59.36,0.9,0,9.67
644,33.61,0.9,-221.81,65.8
645,51.86,0.9,-52.37,28.79
646,24.03,0.9,-391.53,86.75
647,42.19,0.9,-110.99,51.14
648,39.84,0.9,-112.06,51.25
649,45.01,0.9,-118.99,46.91
650,29.42,0.9,-309.44,76.85
651,38.09,0.9,-190.36,58.4
652,42.28,0.9,-135.22,53.51
653,43.16,0.9,-124.69,52.5
654,33.8,0.9,-259.29,68.55
655,55.66,0.9,-13.4,20.94
656,43.87,0.9,-120.66,47.08
657,46.88,0.9,-87.74,38.52
658,15.58,0.9,-422.63,93.48
659,38.88,0.9,-161.43,60.98
660,26.36,0.9,-302.22,81.41
661,20.29,0.9,-391.53,86.75
662,54.84,0.9,-27.48,19.43
663,17.88,0.9,-410.73,92.83
664,49.88,0.9,-34.44,25.63
665,39.17,0.9,-197.3,58.97
666,28.9,0.9,-293.2,75.79
667,24.65,0.9,-335.0,83.43
668,36.89,0.9,-157.66,60.66
669,38.34,0.9,-165.88,56.31
670,34.27,0.9,-253.11,73.09
671,38.55,0.9,-166.34,56.35
672,35.76,0.9,-166.48,61.41
673,29.22,0.9,-259.17,73.51
674,39.07,0.9,-177.2,57.29
