Episode,Kick_Speed,friction,Rewards,Stop_Distance
287,79.25,0.9,-1034.69,-0.65
288,77.88,0.9,-113.96,2.62
289,71.76,0.9,-50.22,3.9
290,52.45,0.9,-50.21,3.9
291,74.0,0.9,-50.21,3.9
292,79.96,0.9,-1042.13,-3.64
293,83.11,0.9,-1057.61,-10.18
294,77.44,0.9,-57.58,3.69
295,74.33,0.9,-50.25,3.9
296,84.52,0.9,-1062.58,-10.36
297,84.8,0.9,-1061.84,-10.28
298,48.65,0.9,-50.2,3.9
299,75.49,0.9,-50.21,3.9
300,85.29,0.9,-1068.89,-10.35
301,55.83,0.9,-50.21,3.9
302,75.36,0.9,-50.2,3.9
303,80.48,0.9,-1039.34,-2.55
304,79.5,0.9,-1037.61,-1.69
305,81.8,0.9,-1047.88,-6.24
306,81.29,0.9,-1044.49,-4.72
307,40.5,0.9,-50.21,3.9
308,77.04,0.9,-58.97,3.65
309,50.85,0.9,-50.23,3.9
310,75.18,0.9,-50.19,3.9
311,61.92,0.9,-50.19,3.9
312,78.53,0.9,-127.23,2.45
313,81.62,0.9,-1048.79,-6.63
314,52.86,0.9,-50.22,3.9
315,76.37,0.9,-50.69,3.88
316,57.2,0.9,-50.22,3.9
317,80.77,0.9,-1044.81,-4.77
318,69.67,0.9,-50.2,3.9
319,74.82,0.9,-50.19,3.9
320,80.49,0.9,-1044.31,-4.69
321,82.63,0.9,-1053.05,-8.99
322,81.55,0.9,-1049.9,-7.34
323,78.73,0.9,-1033.77,-0.55
324,51.63,0.9,-50.23,3.9
325,73.66,0.9,-50.23,3.9
326,52.61,0.9,-50.23,3.9
327,71.69,0.9,-50.19,3.9
328,81.88,0.9,-1046.78,-5.89
329,50.67,0.9,-50.24,3.9
330,72.35,0.9,-50.22,3.9
331,53.49,0.9,-50.23,3.9
332,76.77,0.9,-76.35,3.25
333,80.7,0.9,-1043.44,-4.29
334,55.65,0.9,-50.19,3.9
335,83.67,0.9,-1056.13,-10.07
336,68.5,0.9,-50.2,3.9
337,73.41,0.9,-50.23,3.9
338,78.32,0.9,-159.84,2.09
339,75.65,0.9,-50.18,3.9
340,57.2,0.9,-50.2,3.9
341,72.01,0.9,-50.23,3.9
342,82.32,0.9,-1052.51,-8.66
